Utility,Year,Month,Zip Code,Reconnection Fee Amount
PSE,2024,10,98036,0.0
PSE,2024,10,98037,0.0
PSE,2024,10,98038,0.0
PSE,2024,10,98040,0.0
PSE,2024,10,98042,0.0
PSE,2024,10,98043,0.0
PSE,2024,10,98045,0.0
PSE,2024,10,98047,0.0
PSE,2024,10,98051,0.0
PSE,2024,10,98052,0.0
PSE,2024,10,98053,0.0
PSE,2024,10,98055,0.0
PSE,2024,10,98056,0.0
PSE,2024,10,98057,0.0
PSE,2024,10,98058,0.0
PSE,2024,10,98059,0.0
PSE,2024,10,98065,0.0
PSE,2024,10,98070,0.0
PSE,2024,10,98072,0.0
PSE,2024,10,98074,0.0
PSE,2024,10,98087,0.0
PSE,2024,10,98092,0.0
PSE,2024,10,98101,0.0
PSE,2024,10,98102,0.0
PSE,2024,10,98103,0.0
PSE,2024,10,98104,0.0
PSE,2024,10,98105,0.0
PSE,2024,10,98106,0.0
PSE,2024,10,98108,0.0
PSE,2024,10,98109,0.0
PSE,2024,10,98110,0.0
PSE,2024,10,98112,0.0
PSE,2024,10,98116,0.0
PSE,2024,10,98117,0.0
PSE,2024,10,98118,0.0
PSE,2024,10,98119,0.0
PSE,2024,10,98121,0.0
PSE,2024,10,98122,0.0
PSE,2024,10,98125,0.0
PSE,2024,10,98126,0.0
PSE,2024,10,98133,0.0
PSE,2024,10,98144,0.0
PSE,2024,10,98146,0.0
PSE,2024,10,98148,0.0
PSE,2024,10,98155,0.0
PSE,2024,10,98166,0.0
PSE,2024,10,98168,0.0
PSE,2024,10,98177,0.0
PSE,2024,10,98178,0.0
PSE,2024,10,98188,0.0
PSE,2024,10,98198,0.0
PSE,2024,10,98199,0.0
PSE,2024,10,98201,0.0
PSE,2024,10,98203,0.0
PSE,2024,10,98204,0.0
PSE,2024,10,98208,0.0
PSE,2024,10,98221,0.0
PSE,2024,10,98224,0.0
PSE,2024,10,98225,0.0
PSE,2024,10,98226,0.0
PSE,2024,10,98230,0.0
PSE,2024,10,98232,0.0
PSE,2024,10,98233,0.0
PSE,2024,10,98237,0.0
PSE,2024,10,98239,0.0
PSE,2024,10,98244,0.0
PSE,2024,10,98248,0.0
PSE,2024,10,98255,0.0
PSE,2024,10,98257,0.0
PSE,2024,10,98258,0.0
PSE,2024,10,98260,0.0
PSE,2024,10,98262,0.0
PSE,2024,10,98266,0.0
PSE,2024,10,98270,0.0
PSE,2024,10,98271,0.0
PSE,2024,10,98272,0.0
PSE,2024,10,98273,0.0
PSE,2024,10,98274,0.0
PSE,2024,10,98275,0.0
PSE,2024,10,98277,0.0
PSE,2024,10,98283,0.0
PSE,2024,10,98284,0.0
PSE,2024,10,98290,0.0
PSE,2024,10,98310,0.0
PSE,2024,10,98311,0.0
PSE,2024,10,98312,0.0
PSE,2024,10,98321,0.0
PSE,2024,10,98327,0.0
PSE,2024,10,98332,0.0
PSE,2024,10,98335,0.0
PSE,2024,10,98337,0.0
PSE,2024,10,98338,0.0
PSE,2024,10,98342,0.0
PSE,2024,10,98346,0.0
PSE,2024,10,98359,0.0
PSE,2024,10,98360,0.0
PSE,2024,10,98366,0.0
PSE,2024,10,98367,0.0
PSE,2024,10,98370,0.0
PSE,2024,10,98371,0.0
PSE,2024,10,98372,0.0
PSE,2024,10,98373,0.0
PSE,2024,10,98374,0.0
PSE,2024,10,98375,0.0
PSE,2024,10,98380,0.0
PSE,2024,10,98383,0.0
PSE,2024,10,98387,0.0
PSE,2024,10,98388,0.0
PSE,2024,10,98390,0.0
PSE,2024,10,98391,0.0
PSE,2024,10,98392,0.0
PSE,2024,10,98402,0.0
PSE,2024,10,98404,0.0
PSE,2024,10,98405,0.0
PSE,2024,10,98406,0.0
PSE,2024,10,98408,0.0
PSE,2024,10,98409,0.0
PSE,2024,10,98418,0.0
PSE,2024,10,98422,0.0
PSE,2024,10,98424,0.0
PSE,2024,10,98439,0.0
PSE,2024,10,98444,0.0
PSE,2024,10,98445,0.0
PSE,2024,10,98446,0.0
PSE,2024,10,98466,0.0
PSE,2024,10,98467,0.0
PSE,2024,10,98498,0.0
PSE,2024,10,98499,0.0
PSE,2024,10,98501,0.0
PSE,2024,10,98502,0.0
PSE,2024,10,98503,0.0
PSE,2024,10,98506,0.0
PSE,2024,10,98512,0.0
PSE,2024,10,98513,0.0
PSE,2024,10,98516,0.0
PSE,2024,10,98531,0.0
PSE,2024,10,98532,0.0
PSE,2024,10,98576,0.0
PSE,2024,10,98579,0.0
PSE,2024,10,98589,0.0
PSE,2024,10,98596,0.0
PSE,2024,10,98597,0.0
PSE,2024,10,98922,0.0
PSE,2024,10,98926,0.0
PSE,2024,10,98934,0.0
PSE,2024,10,98941,0.0
PSE,2024,11,98001,0.0
PSE,2024,11,98002,0.0
PSE,2024,11,98003,0.0
PSE,2024,11,98004,0.0
PSE,2024,11,98005,0.0
PSE,2024,11,98006,0.0
PSE,2024,11,98007,0.0
PSE,2024,11,98008,0.0
PSE,2024,11,98010,0.0
PSE,2024,11,98011,0.0
PSE,2024,11,98012,0.0
PSE,2024,11,98019,0.0
PSE,2024,11,98021,0.0
PSE,2024,11,98022,0.0
PSE,2024,11,98023,0.0
PSE,2024,11,98024,0.0
PSE,2024,11,98026,0.0
PSE,2024,11,98027,0.0
PSE,2024,11,98028,0.0
PSE,2024,11,98029,0.0
PSE,2024,11,98030,0.0
PSE,2024,11,98031,0.0
PSE,2024,11,98032,0.0
PSE,2024,11,98033,0.0
PSE,2024,11,98034,0.0
PSE,2024,11,98036,0.0
PSE,2024,11,98037,0.0
PSE,2024,11,98038,0.0
PSE,2024,11,98040,0.0
PSE,2024,11,98042,0.0
PSE,2024,11,98043,0.0
PSE,2024,11,98045,0.0
PSE,2024,11,98047,0.0
PSE,2024,11,98051,0.0
PSE,2024,11,98052,0.0
PSE,2024,11,98053,0.0
PSE,2024,11,98055,0.0
PSE,2024,11,98056,0.0
PSE,2024,11,98057,0.0
PSE,2024,11,98058,0.0
PSE,2024,11,98059,0.0
PSE,2024,11,98065,0.0
PSE,2024,11,98070,0.0
PSE,2024,11,98072,0.0
PSE,2024,11,98074,0.0
PSE,2024,11,98087,0.0
PSE,2024,11,98092,0.0
PSE,2024,11,98101,0.0
PSE,2024,11,98102,0.0
PSE,2024,11,98103,0.0
PSE,2024,11,98104,0.0
PSE,2024,11,98105,0.0
PSE,2024,11,98106,0.0
PSE,2024,11,98108,0.0
PSE,2024,11,98109,0.0
PSE,2024,11,98110,0.0
PSE,2024,11,98112,0.0
PSE,2024,11,98116,0.0
PSE,2024,11,98117,0.0
PSE,2024,11,98118,0.0
PSE,2024,11,98119,0.0
PSE,2024,11,98121,0.0
PSE,2024,11,98122,0.0
PSE,2024,11,98125,0.0
PSE,2024,11,98126,0.0
PSE,2024,11,98133,0.0
PSE,2024,11,98144,0.0
PSE,2024,11,98146,0.0
PSE,2024,11,98148,0.0
PSE,2024,11,98155,0.0
PSE,2024,11,98166,0.0
PSE,2024,11,98168,0.0
PSE,2024,11,98177,0.0
PSE,2024,11,98178,0.0
PSE,2024,11,98188,0.0
PSE,2024,11,98198,0.0
PSE,2024,11,98199,0.0
PSE,2024,11,98201,0.0
PSE,2024,11,98203,0.0
PSE,2024,11,98204,0.0
PSE,2024,11,98208,0.0
PSE,2024,11,98221,0.0
PSE,2024,11,98224,0.0
PSE,2024,11,98225,0.0
PSE,2024,11,98226,0.0
PSE,2024,11,98230,0.0
PSE,2024,11,98232,0.0
PSE,2024,11,98233,0.0
PSE,2024,11,98237,0.0
PSE,2024,11,98239,0.0
PSE,2024,11,98244,0.0
PSE,2024,11,98248,0.0
PSE,2024,11,98255,0.0
PSE,2024,11,98257,0.0
PSE,2024,11,98258,0.0
PSE,2024,11,98260,0.0
PSE,2024,11,98262,0.0
PSE,2024,11,98266,0.0
PSE,2024,11,98270,0.0
PSE,2024,11,98271,0.0
PSE,2024,11,98272,0.0
PSE,2024,11,98273,0.0
PSE,2024,11,98274,0.0
PSE,2024,11,98275,0.0
PSE,2024,11,98277,0.0
PSE,2024,11,98283,0.0
PSE,2024,11,98284,0.0
PSE,2024,11,98290,0.0
PSE,2024,11,98310,0.0
PSE,2024,11,98311,0.0
PSE,2024,11,98312,0.0
PSE,2024,11,98321,0.0
PSE,2024,11,98327,0.0
PSE,2024,11,98332,0.0
PSE,2024,11,98335,0.0
PSE,2024,11,98337,0.0
PSE,2024,11,98338,0.0
PSE,2024,11,98342,0.0
PSE,2024,11,98346,0.0
PSE,2024,11,98359,0.0
PSE,2024,11,98360,0.0
PSE,2024,11,98366,0.0
PSE,2024,11,98367,0.0
PSE,2024,11,98370,0.0
PSE,2024,11,98371,0.0
PSE,2024,11,98372,0.0
PSE,2024,11,98373,0.0
PSE,2024,11,98374,0.0
PSE,2024,11,98375,0.0
PSE,2024,11,98380,0.0
PSE,2024,11,98383,0.0
PSE,2024,11,98387,0.0
PSE,2024,11,98388,0.0
PSE,2024,11,98390,0.0
PSE,2024,11,98391,0.0
PSE,2024,11,98392,0.0
PSE,2024,11,98402,0.0
PSE,2024,11,98404,0.0
PSE,2024,11,98405,0.0
PSE,2024,11,98406,0.0
PSE,2024,11,98408,0.0
PSE,2024,11,98409,0.0
PSE,2024,11,98418,0.0
PSE,2024,11,98422,0.0
PSE,2024,11,98424,0.0
PSE,2024,11,98439,0.0
PSE,2024,11,98444,0.0
PSE,2024,11,98445,0.0
PSE,2024,11,98446,0.0
PSE,2024,11,98466,0.0
PSE,2024,11,98467,0.0
PSE,2024,11,98498,0.0
PSE,2024,11,98499,0.0
PSE,2024,11,98501,0.0
PSE,2024,11,98502,0.0
PSE,2024,11,98503,0.0
PSE,2024,11,98506,0.0
PSE,2024,11,98512,0.0
PSE,2024,11,98513,0.0
PSE,2024,11,98516,0.0
PSE,2024,11,98531,0.0
PSE,2024,11,98532,0.0
PSE,2024,11,98576,0.0
PSE,2024,11,98579,0.0
PSE,2024,11,98589,0.0
PSE,2024,11,98596,0.0
PSE,2024,11,98597,0.0
PSE,2024,11,98922,0.0
PSE,2024,11,98926,0.0
PSE,2024,11,98934,0.0
PSE,2024,11,98941,0.0
PSE,2024,12,98001,0.0
PSE,2024,12,98002,0.0
PSE,2024,12,98003,0.0
PSE,2024,12,98004,0.0
PSE,2024,12,98005,0.0
PSE,2024,12,98006,0.0
PSE,2024,12,98007,0.0
PSE,2024,12,98008,0.0
PSE,2024,12,98010,0.0
PSE,2024,12,98011,0.0
PSE,2024,12,98012,0.0
PSE,2024,12,98019,0.0
PSE,2024,12,98021,0.0
PSE,2024,12,98022,0.0
PSE,2024,12,98023,0.0
PSE,2024,12,98024,0.0
PSE,2024,12,98026,0.0
PSE,2024,12,98027,0.0
PSE,2024,12,98028,0.0
PSE,2024,12,98029,0.0
PSE,2024,12,98030,0.0
PSE,2024,12,98031,0.0
PSE,2024,12,98032,0.0
PSE,2024,12,98033,0.0
PSE,2024,12,98034,0.0
PSE,2024,12,98036,0.0
PSE,2024,12,98037,0.0
PSE,2024,12,98038,0.0
PSE,2024,12,98040,0.0
PSE,2024,12,98042,0.0
PSE,2024,12,98043,0.0
PSE,2024,12,98045,0.0
PSE,2024,12,98047,0.0
PSE,2024,12,98051,0.0
PSE,2024,12,98052,0.0
PSE,2024,12,98053,0.0
PSE,2024,12,98055,0.0
PSE,2024,12,98056,0.0
PSE,2024,12,98057,0.0
PSE,2024,12,98058,0.0
PSE,2024,12,98059,0.0
PSE,2024,12,98065,0.0
PSE,2024,12,98070,0.0
PSE,2024,12,98072,0.0
PSE,2024,12,98074,0.0
PSE,2024,12,98087,0.0
PSE,2024,12,98092,0.0
PSE,2024,12,98101,0.0
PSE,2024,12,98102,0.0
PSE,2024,12,98103,0.0
PSE,2024,12,98104,0.0
PSE,2024,12,98105,0.0
PSE,2024,12,98106,0.0
PSE,2024,12,98108,0.0
PSE,2024,12,98109,0.0
PSE,2024,12,98110,0.0
PSE,2024,12,98112,0.0
PSE,2024,12,98116,0.0
PSE,2024,12,98117,0.0
PSE,2024,12,98118,0.0
PSE,2024,12,98119,0.0
PSE,2024,12,98121,0.0
PSE,2024,12,98122,0.0
PSE,2024,12,98125,0.0
PSE,2024,12,98126,0.0
PSE,2024,12,98133,0.0
PSE,2024,12,98144,0.0
PSE,2024,12,98146,0.0
PSE,2024,12,98148,0.0
PSE,2024,12,98155,0.0
PSE,2024,12,98166,0.0
PSE,2024,12,98168,0.0
PSE,2024,12,98177,0.0
PSE,2024,12,98178,0.0
PSE,2024,12,98188,0.0
PSE,2024,12,98198,0.0
PSE,2024,12,98199,0.0
PSE,2024,12,98201,0.0
PSE,2024,12,98203,0.0
PSE,2024,12,98204,0.0
PSE,2024,12,98208,0.0
PSE,2024,12,98221,0.0
PSE,2024,12,98224,0.0
PSE,2024,12,98225,0.0
PSE,2024,12,98226,0.0
PSE,2024,12,98230,0.0
PSE,2024,12,98232,0.0
PSE,2024,12,98233,0.0
PSE,2024,12,98237,0.0
PSE,2024,12,98239,0.0
PSE,2024,12,98244,0.0
PSE,2024,12,98248,0.0
PSE,2024,12,98255,0.0
PSE,2024,12,98257,0.0
PSE,2024,12,98258,0.0
PSE,2024,12,98260,0.0
PSE,2024,12,98262,0.0
PSE,2024,12,98266,0.0
PSE,2024,12,98270,0.0
PSE,2024,12,98271,0.0
PSE,2024,12,98272,0.0
PSE,2024,12,98273,0.0
PSE,2024,12,98274,0.0
PSE,2024,12,98275,0.0
PSE,2024,12,98277,0.0
PSE,2024,12,98283,0.0
PSE,2024,12,98284,0.0
PSE,2024,12,98290,0.0
PSE,2024,12,98310,0.0
PSE,2024,12,98311,0.0
PSE,2024,12,98312,0.0
PSE,2024,12,98321,0.0
PSE,2024,12,98327,0.0
PSE,2024,12,98332,0.0
PSE,2024,12,98335,0.0
PSE,2024,12,98337,0.0
PSE,2024,12,98338,0.0
PSE,2024,12,98342,0.0
PSE,2024,12,98346,0.0
PSE,2024,12,98359,0.0
PSE,2024,12,98360,0.0
PSE,2024,12,98366,0.0
PSE,2024,12,98367,0.0
PSE,2024,12,98370,0.0
PSE,2024,12,98371,0.0
PSE,2024,12,98372,0.0
PSE,2024,12,98373,0.0
PSE,2024,12,98374,0.0
PSE,2024,12,98375,0.0
PSE,2024,12,98380,0.0
PSE,2024,12,98383,0.0
PSE,2024,12,98387,0.0
PSE,2024,12,98388,0.0
PSE,2024,12,98390,0.0
PSE,2024,12,98391,0.0
PSE,2024,12,98392,0.0
PSE,2024,12,98402,0.0
PSE,2024,12,98404,0.0
PSE,2024,12,98405,0.0
PSE,2024,12,98406,0.0
PSE,2024,12,98408,0.0
PSE,2024,12,98409,0.0
PSE,2024,12,98418,0.0
PSE,2024,12,98422,0.0
PSE,2024,12,98424,0.0
PSE,2024,12,98439,0.0
PSE,2024,12,98444,0.0
PSE,2024,12,98445,0.0
PSE,2024,12,98446,0.0
PSE,2024,12,98466,0.0
PSE,2024,12,98467,0.0
PSE,2024,12,98498,0.0
PSE,2024,12,98499,0.0
PSE,2024,12,98501,0.0
PSE,2024,12,98502,0.0
PSE,2024,12,98503,0.0
PSE,2024,12,98506,0.0
PSE,2024,12,98512,0.0
PSE,2024,12,98513,0.0
PSE,2024,12,98516,0.0
PSE,2024,12,98531,0.0
PSE,2024,12,98532,0.0
PSE,2024,12,98576,0.0
PSE,2024,12,98579,0.0
PSE,2024,12,98589,0.0
PSE,2024,12,98596,0.0
PSE,2024,12,98597,0.0
PSE,2024,12,98922,0.0
PSE,2024,12,98926,0.0
PSE,2024,12,98934,0.0
PSE,2024,12,98941,0.0
PSE,2025,1,98001,0.0
PSE,2025,1,98002,0.0
PSE,2025,1,98003,0.0
PSE,2025,1,98004,0.0
PSE,2025,1,98005,0.0
PSE,2025,1,98006,0.0
PSE,2025,1,98007,0.0
PSE,2025,1,98008,0.0
PSE,2025,1,98010,0.0
PSE,2025,1,98011,0.0
PSE,2025,1,98012,0.0
PSE,2025,1,98019,0.0
PSE,2025,1,98021,0.0
PSE,2025,1,98022,0.0
PSE,2025,1,98023,0.0
PSE,2025,1,98024,0.0
PSE,2025,1,98026,0.0
PSE,2025,1,98027,0.0
PSE,2025,1,98028,0.0
PSE,2025,1,98029,0.0
PSE,2025,1,98030,0.0
PSE,2025,1,98031,0.0
PSE,2025,1,98032,0.0
PSE,2025,1,98033,0.0
PSE,2025,1,98034,0.0
PSE,2025,1,98036,0.0
PSE,2025,1,98037,0.0
PSE,2025,1,98038,0.0
PSE,2025,1,98040,0.0
PSE,2025,1,98042,0.0
PSE,2025,1,98043,0.0
PSE,2025,1,98045,0.0
PSE,2025,1,98047,0.0
PSE,2025,1,98051,0.0
PSE,2025,1,98052,0.0
PSE,2025,1,98053,0.0
PSE,2025,1,98055,0.0
PSE,2025,1,98056,0.0
PSE,2025,1,98057,0.0
PSE,2025,1,98058,0.0
PSE,2025,1,98059,0.0
PSE,2025,1,98065,0.0
PSE,2025,1,98070,0.0
PSE,2025,1,98072,0.0
PSE,2025,1,98074,0.0
PSE,2025,1,98087,0.0
PSE,2025,1,98092,0.0
PSE,2025,1,98101,0.0
PSE,2025,1,98102,0.0
PSE,2025,1,98103,0.0
PSE,2025,1,98104,0.0
PSE,2025,1,98105,0.0
PSE,2025,1,98106,0.0
PSE,2025,1,98108,0.0
PSE,2025,1,98109,0.0
PSE,2025,1,98110,0.0
PSE,2025,1,98112,0.0
PSE,2025,1,98116,0.0
PSE,2025,1,98117,0.0
PSE,2025,1,98118,0.0
PSE,2025,1,98119,0.0
PSE,2025,1,98121,0.0
PSE,2025,1,98122,0.0
PSE,2025,1,98125,0.0
PSE,2025,1,98126,0.0
PSE,2025,1,98133,0.0
PSE,2025,1,98144,0.0
PSE,2025,1,98146,0.0
PSE,2025,1,98148,0.0
PSE,2025,1,98155,0.0
PSE,2025,1,98166,0.0
PSE,2025,1,98168,0.0
PSE,2025,1,98177,0.0
PSE,2025,1,98178,0.0
PSE,2025,1,98188,0.0
PSE,2025,1,98198,0.0
PSE,2025,1,98199,0.0
PSE,2025,1,98201,0.0
PSE,2025,1,98203,0.0
PSE,2025,1,98204,0.0
PSE,2025,1,98208,0.0
PSE,2025,1,98221,0.0
PSE,2025,1,98224,0.0
PSE,2025,1,98225,0.0
PSE,2025,1,98226,0.0
PSE,2025,1,98230,0.0
PSE,2025,1,98232,0.0
PSE,2025,1,98233,0.0
PSE,2025,1,98237,0.0
PSE,2025,1,98239,0.0
PSE,2025,1,98244,0.0
PSE,2025,1,98248,0.0
PSE,2025,1,98255,0.0
PSE,2025,1,98257,0.0
PSE,2025,1,98258,0.0
PSE,2025,1,98260,0.0
PSE,2025,1,98262,0.0
PSE,2025,1,98266,0.0
PSE,2025,1,98270,0.0
PSE,2025,1,98271,0.0
PSE,2025,1,98272,0.0
PSE,2025,1,98273,0.0
PSE,2025,1,98274,0.0
PSE,2025,1,98275,0.0
PSE,2025,1,98277,0.0
PSE,2025,1,98283,0.0
PSE,2025,1,98284,0.0
PSE,2025,1,98290,0.0
PSE,2025,1,98310,0.0
PSE,2025,1,98311,0.0
PSE,2025,1,98312,0.0
PSE,2025,1,98321,0.0
PSE,2025,1,98327,0.0
PSE,2025,1,98332,0.0
PSE,2025,1,98335,0.0
PSE,2025,1,98337,0.0
PSE,2025,1,98338,0.0
PSE,2025,1,98342,0.0
PSE,2025,1,98346,0.0
PSE,2025,1,98359,0.0
PSE,2025,1,98360,0.0
PSE,2025,1,98366,0.0
PSE,2025,1,98367,0.0
PSE,2025,1,98370,0.0
PSE,2025,1,98371,0.0
PSE,2025,1,98372,0.0
PSE,2025,1,98373,0.0
PSE,2025,1,98374,0.0
PSE,2025,1,98375,0.0
PSE,2025,1,98380,0.0
PSE,2025,1,98383,0.0
PSE,2025,1,98387,0.0
PSE,2025,1,98388,0.0
PSE,2025,1,98390,0.0
PSE,2025,1,98391,0.0
PSE,2025,1,98392,0.0
PSE,2025,1,98402,0.0
PSE,2025,1,98404,0.0
PSE,2025,1,98405,0.0
PSE,2025,1,98406,0.0
PSE,2025,1,98408,0.0
PSE,2025,1,98409,0.0
PSE,2025,1,98418,0.0
PSE,2025,1,98422,0.0
PSE,2025,1,98424,0.0
PSE,2025,1,98439,0.0
PSE,2025,1,98444,0.0
PSE,2025,1,98445,0.0
PSE,2025,1,98446,0.0
PSE,2025,1,98466,0.0
PSE,2025,1,98467,0.0
PSE,2025,1,98498,0.0
PSE,2025,1,98499,0.0
PSE,2025,1,98501,0.0
PSE,2025,1,98502,0.0
PSE,2025,1,98503,0.0
PSE,2025,1,98506,0.0
PSE,2025,1,98512,0.0
PSE,2025,1,98513,0.0
PSE,2025,1,98516,0.0
PSE,2025,1,98531,0.0
PSE,2025,1,98532,0.0
PSE,2025,1,98576,0.0
PSE,2025,1,98579,0.0
PSE,2025,1,98589,0.0
PSE,2025,1,98596,0.0
PSE,2025,1,98597,0.0
PSE,2025,1,98922,0.0
PSE,2025,1,98926,0.0
PSE,2025,1,98934,0.0
PSE,2025,1,98941,0.0
PSE,2025,2,98001,0.0
PSE,2025,2,98002,0.0
PSE,2025,2,98003,0.0
PSE,2025,2,98004,0.0
PSE,2025,2,98005,0.0
PSE,2025,2,98006,0.0
PSE,2025,2,98007,0.0
PSE,2025,2,98008,0.0
PSE,2025,2,98010,0.0
PSE,2025,2,98011,0.0
PSE,2025,2,98012,0.0
PSE,2025,2,98019,0.0
PSE,2025,2,98021,0.0
PSE,2025,2,98022,0.0
PSE,2025,2,98023,0.0
PSE,2025,2,98024,0.0
PSE,2025,2,98026,0.0
PSE,2025,2,98027,0.0
PSE,2025,2,98028,0.0
PSE,2025,2,98029,0.0
PSE,2025,2,98030,0.0
PSE,2025,2,98031,0.0
PSE,2025,2,98032,0.0
PSE,2025,2,98033,0.0
PSE,2025,2,98034,0.0
PSE,2025,2,98036,0.0
PSE,2025,2,98037,0.0
PSE,2025,2,98038,0.0
PSE,2025,2,98040,0.0
PSE,2025,2,98042,0.0
PSE,2025,2,98043,0.0
PSE,2025,2,98045,0.0
PSE,2025,2,98047,0.0
PSE,2025,2,98051,0.0
PSE,2025,2,98052,0.0
PSE,2025,2,98053,0.0
PSE,2025,2,98055,0.0
PSE,2025,2,98056,0.0
PSE,2025,2,98057,0.0
PSE,2025,2,98058,0.0
PSE,2025,2,98059,0.0
PSE,2025,2,98065,0.0
PSE,2025,2,98070,0.0
PSE,2025,2,98072,0.0
PSE,2025,2,98074,0.0
PSE,2025,2,98087,0.0
PSE,2025,2,98092,0.0
PSE,2025,2,98101,0.0
PSE,2025,2,98102,0.0
PSE,2025,2,98103,0.0
PSE,2025,2,98104,0.0
PSE,2025,2,98105,0.0
PSE,2025,2,98106,0.0
PSE,2025,2,98108,0.0
PSE,2025,2,98109,0.0
PSE,2025,2,98110,0.0
PSE,2025,2,98112,0.0
PSE,2025,2,98116,0.0
PSE,2025,2,98117,0.0
PSE,2025,2,98118,0.0
PSE,2025,2,98119,0.0
PSE,2025,2,98121,0.0
PSE,2025,2,98122,0.0
PSE,2025,2,98125,0.0
PSE,2025,2,98126,0.0
PSE,2025,2,98133,0.0
PSE,2025,2,98144,0.0
PSE,2025,2,98146,0.0
PSE,2025,2,98148,0.0
PSE,2025,2,98155,0.0
PSE,2025,2,98166,0.0
PSE,2025,2,98168,0.0
PSE,2025,2,98177,0.0
PSE,2025,2,98178,0.0
PSE,2025,2,98188,0.0
PSE,2025,2,98198,0.0
PSE,2025,2,98199,0.0
PSE,2025,2,98201,0.0
PSE,2025,2,98203,0.0
PSE,2025,2,98204,0.0
PSE,2025,2,98208,0.0
PSE,2025,2,98221,0.0
PSE,2025,2,98224,0.0
PSE,2025,2,98225,0.0
PSE,2025,2,98226,0.0
PSE,2025,2,98230,0.0
PSE,2025,2,98232,0.0
PSE,2025,2,98233,0.0
PSE,2025,2,98237,0.0
PSE,2025,2,98239,0.0
PSE,2025,2,98244,0.0
PSE,2025,2,98248,0.0
PSE,2025,2,98255,0.0
PSE,2025,2,98257,0.0
PSE,2025,2,98258,0.0
PSE,2025,2,98260,0.0
PSE,2025,2,98262,0.0
PSE,2025,2,98266,0.0
PSE,2025,2,98270,0.0
PSE,2025,2,98271,0.0
PSE,2025,2,98272,0.0
PSE,2025,2,98273,0.0
PSE,2025,2,98274,0.0
PSE,2025,2,98275,0.0
PSE,2025,2,98277,0.0
PSE,2025,2,98283,0.0
PSE,2025,2,98284,0.0
PSE,2025,2,98290,0.0
PSE,2025,2,98310,0.0
PSE,2025,2,98311,0.0
PSE,2025,2,98312,0.0
PSE,2025,2,98321,0.0
PSE,2025,2,98327,0.0
PSE,2025,2,98332,0.0
PSE,2025,2,98335,0.0
PSE,2025,2,98337,0.0
PSE,2025,2,98338,0.0
PSE,2025,2,98342,0.0
PSE,2025,2,98346,0.0
PSE,2025,2,98359,0.0
PSE,2025,2,98360,0.0
PSE,2025,2,98366,0.0
PSE,2025,2,98367,0.0
PSE,2025,2,98370,0.0
PSE,2025,2,98371,0.0
PSE,2025,2,98372,0.0
PSE,2025,2,98373,0.0
PSE,2025,2,98374,0.0
PSE,2025,2,98375,0.0
PSE,2025,2,98380,0.0
PSE,2025,2,98383,0.0
PSE,2025,2,98387,0.0
PSE,2025,2,98388,0.0
PSE,2025,2,98390,0.0
PSE,2025,2,98391,0.0
PSE,2025,2,98392,0.0
PSE,2025,2,98402,0.0
PSE,2025,2,98404,0.0
PSE,2025,2,98405,0.0
PSE,2025,2,98406,0.0
PSE,2025,2,98408,0.0
PSE,2025,2,98409,0.0
PSE,2025,2,98418,0.0
PSE,2025,2,98422,0.0
PSE,2025,2,98424,0.0
PSE,2025,2,98439,0.0
PSE,2025,2,98444,0.0
PSE,2025,2,98445,0.0
PSE,2025,2,98446,0.0
PSE,2025,2,98466,0.0
PSE,2025,2,98467,0.0
PSE,2025,2,98498,0.0
PSE,2025,2,98499,0.0
PSE,2025,2,98501,0.0
PSE,2025,2,98502,0.0
PSE,2025,2,98503,0.0
PSE,2025,2,98506,0.0
PSE,2025,2,98512,0.0
PSE,2025,2,98513,0.0
PSE,2025,2,98516,0.0
PSE,2025,2,98531,0.0
PSE,2025,2,98532,0.0
PSE,2025,2,98576,0.0
PSE,2025,2,98579,0.0
PSE,2025,2,98589,0.0
PSE,2025,2,98596,0.0
PSE,2025,2,98597,0.0
PSE,2025,2,98922,0.0
PSE,2025,2,98926,0.0
PSE,2025,2,98934,0.0
PSE,2025,2,98941,0.0
PSE,2025,3,98001,0.0
PSE,2025,3,98002,0.0
PSE,2025,3,98003,0.0
PSE,2025,3,98004,0.0
PSE,2025,3,98005,0.0
PSE,2025,3,98006,0.0
PSE,2025,3,98007,0.0
PSE,2025,3,98008,0.0
PSE,2025,3,98010,0.0
PSE,2025,3,98011,0.0
PSE,2025,3,98012,0.0
PSE,2025,3,98019,0.0
PSE,2025,3,98021,0.0
PSE,2025,3,98022,0.0
PSE,2025,3,98023,0.0
PSE,2025,3,98024,0.0
PSE,2025,3,98026,0.0
PSE,2025,3,98027,0.0
PSE,2025,3,98028,0.0
PSE,2025,3,98029,0.0
PSE,2025,3,98030,0.0
PSE,2025,3,98031,0.0
PSE,2025,3,98032,0.0
PSE,2025,3,98033,0.0
PSE,2025,3,98034,0.0
PSE,2025,3,98036,0.0
PSE,2025,3,98037,0.0
PSE,2025,3,98038,0.0
PSE,2025,3,98040,0.0
PSE,2025,3,98042,0.0
PSE,2025,3,98043,0.0
PSE,2025,3,98045,0.0
PSE,2025,3,98047,0.0
PSE,2025,3,98051,0.0
PSE,2025,3,98052,0.0
PSE,2025,3,98053,0.0
PSE,2025,3,98055,0.0
PSE,2025,3,98056,0.0
PSE,2025,3,98057,0.0
PSE,2025,3,98058,0.0
PSE,2025,3,98059,0.0
PSE,2025,3,98065,0.0
PSE,2025,3,98070,0.0
