Utility,Year,Month,Zip Code,Vintage,Arrearage_Amount
Avista,2025,8,99125,Total Arrearages,3463.36
Avista,2025,2,99012,90 Days +,159.97
Avista,2025,7,99022,Total Arrearages,20186.65
Avista,2025,7,99185,90 Days +,536.47
Avista,2025,2,99022,30 Days,2009.9
Avista,2025,2,99212,90 Days +,38455.54
Avista,2025,6,99022,90 Days +,8569.24
Avista,2025,5,99033,Total Arrearages,17822.49
Avista,2025,1,99033,30 Days,1784.18
Avista,2025,1,99171,90 Days +,3792.41
Avista,2025,6,99212,60 Days,123556.26
Avista,2025,8,98620,60 Days,2501.69
Avista,2025,5,99206,30 Days,23410.64
Avista,2025,2,99016,30 Days,8759.33
Avista,2025,2,99040,Total Arrearages,17963.65
Avista,2025,4,99014,Total Arrearages,2612.33
Avista,2025,6,99026,Total Arrearages,9348.27
Avista,2025,6,99403,60 Days,57684.77
Avista,2025,3,99130,Total Arrearages,4109.76
Avista,2025,9,99204,Total Arrearages,59138.62
Avista,2025,2,99104,Total Arrearages,0.0
Avista,2025,7,99026,Total Arrearages,6942.49
Avista,2025,2,99223,60 Days,22734.38
Avista,2025,6,99027,90 Days +,16976.89
Avista,2025,6,99131,90 Days +,0.0
Avista,2025,3,99212,90 Days +,72424.45
Avista,2025,1,99204,Total Arrearages,17548.21
Avista,2025,1,99403,60 Days,273.08
Avista,2025,9,99171,30 Days,423.68
Avista,2025,1,99013,90 Days +,23928.83
Avista,2025,4,99176,60 Days,1130.39
Avista,2025,2,99151,30 Days,825.03
Avista,2025,3,99138,60 Days,1088.31
Avista,2025,3,99011,90 Days +,0.0
Avista,2025,8,99163,90 Days +,47543.28
Avista,2025,9,99138,30 Days,2758.56
Avista,2025,4,98620,Total Arrearages,6984.8
Avista,2025,6,99203,Total Arrearages,69870.47
Avista,2025,3,99109,30 Days,4741.6
Avista,2025,8,99040,30 Days,1286.67
Avista,2025,6,99036,90 Days +,0.0
Avista,2025,1,99260,Total Arrearages,0.0
Avista,2025,5,99009,Total Arrearages,8178.23
Avista,2025,4,99181,90 Days +,8014.52
Avista,2025,1,99223,90 Days +,47567.49
Avista,2025,1,99141,90 Days +,3706.22
Avista,2025,3,99156,90 Days +,0.0
Avista,2025,5,99040,60 Days,10199.02
Avista,2025,3,98648,90 Days +,136.28
Avista,2025,4,99207,30 Days,73214.07
Avista,2025,3,99117,60 Days,336.43
Avista,2025,3,99018,30 Days,661.34
Avista,2025,2,99216,60 Days,15844.77
Avista,2025,2,99201,Total Arrearages,62324.3
Avista,2025,4,99019,Total Arrearages,32745.84
Avista,2025,1,99023,Total Arrearages,454.02
Avista,2025,7,99203,30 Days,6157.18
Avista,2025,3,99001,90 Days +,9844.83
Avista,2025,8,99019,30 Days,6156.05
Avista,2025,8,99110,90 Days +,666.82
Avista,2025,6,99129,60 Days,3732.2
Avista,2025,4,99117,30 Days,512.89
Avista,2025,8,99159,60 Days,967.95
Avista,2025,8,99018,90 Days +,108.41
Avista,2025,8,99201,30 Days,12365.44
Avista,2025,3,99220,90 Days +,0.0
Avista,2025,3,99402,30 Days,2160.87
Avista,2025,1,99260,90 Days +,0.0
Avista,2025,6,99171,60 Days,1728.61
Avista,2025,9,99022,Total Arrearages,16086.87
Avista,2025,9,99037,30 Days,476.03
Avista,2025,1,99148,90 Days +,705.16
Avista,2025,6,99171,90 Days +,4359.48
Avista,2025,6,99207,30 Days,39730.06
Avista,2025,7,99156,Total Arrearages,0.0
Avista,2025,6,99203,30 Days,7421.44
Avista,2025,6,99019,60 Days,24191.64
Avista,2025,7,99402,Total Arrearages,5891.31
Avista,2025,1,99157,60 Days,234.98
Avista,2025,9,99149,30 Days,278.53
Avista,2025,4,99176,90 Days +,0.0
Avista,2025,6,99157,90 Days +,2096.26
Avista,2025,2,99122,30 Days,1540.26
Avista,2025,5,99344,30 Days,11968.44
Avista,2025,7,99034,60 Days,731.55
Avista,2025,9,99141,60 Days,15291.06
Avista,2025,8,99037,Total Arrearages,10323.06
Avista,2025,1,99174,90 Days +,0.0
Avista,2025,9,99025,Total Arrearages,6159.54
Avista,2025,2,99022,60 Days,3078.41
Avista,2025,8,99170,90 Days +,2402.57
Avista,2025,4,99164,Total Arrearages,0.0
Avista,2025,1,99202,60 Days,14113.02
Avista,2025,5,99326,30 Days,7.23
Avista,2025,5,99173,Total Arrearages,30272.44
Avista,2025,1,99129,90 Days +,2039.72
Avista,2025,6,99185,Total Arrearages,7019.41
Avista,2025,8,99014,Total Arrearages,1298.93
Avista,2025,7,99013,Total Arrearages,26891.81
Avista,2025,9,99020,90 Days +,337.1
Avista,2025,6,99130,30 Days,1033.76
Avista,2025,2,99212,Total Arrearages,86667.73
Avista,2025,4,99122,90 Days +,12588.09
Avista,2025,4,99208,90 Days +,105213.44
Avista,2025,1,99201,90 Days +,30956.53
Avista,2025,5,99130,60 Days,1185.71
Avista,2025,4,99016,90 Days +,23014.22
Avista,2025,7,99205,Total Arrearages,272904.62
Avista,2025,4,99207,90 Days +,89149.16
Avista,2025,8,99011,Total Arrearages,0.0
Avista,2025,8,99027,60 Days,14341.83
Avista,2025,2,98620,90 Days +,594.79
Avista,2025,6,99016,Total Arrearages,102888.76
Avista,2025,2,99156,90 Days +,0.0
Avista,2025,7,98620,60 Days,10707.65
Avista,2025,5,99402,90 Days +,1032.33
Avista,2025,6,99163,60 Days,84455.16
Avista,2025,1,99185,30 Days,458.5
Avista,2025,7,99032,90 Days +,1821.11
Avista,2025,1,99122,Total Arrearages,6744.44
Avista,2025,9,99006,90 Days +,10337.24
Avista,2025,4,99203,Total Arrearages,66484.36
Avista,2025,9,99029,30 Days,301.59
Avista,2025,3,98648,30 Days,0.5
Avista,2025,7,99167,60 Days,7481.97
Avista,2025,3,99032,30 Days,428.08
Avista,2025,4,99403,Total Arrearages,124535.2
Avista,2025,6,99001,90 Days +,11225.96
Avista,2025,8,99130,Total Arrearages,6043.42
Avista,2025,7,99004,60 Days,5305.62
Avista,2025,6,99344,Total Arrearages,100729.65
Avista,2025,8,99137,90 Days +,2321.79
Avista,2025,5,99208,Total Arrearages,468789.55
Avista,2025,7,99151,Total Arrearages,2273.2
Avista,2025,1,99218,60 Days,8159.63
Avista,2025,4,99134,60 Days,2747.24
Avista,2025,1,99011,Total Arrearages,0.0
Avista,2025,3,99159,30 Days,332.2
Avista,2025,7,99137,90 Days +,2595.22
Avista,2025,3,99169,Total Arrearages,2982.65
Avista,2025,3,99212,Total Arrearages,128006.28
Avista,2025,4,99110,30 Days,1701.52
Avista,2025,4,99403,90 Days +,33832.91
Avista,2025,1,99103,30 Days,280.15
Avista,2025,5,98857,Total Arrearages,0.0
Avista,2025,2,99040,30 Days,1568.73
Avista,2025,7,99114,60 Days,36724.9
Avista,2025,6,99167,90 Days +,1753.11
Avista,2025,9,99117,90 Days +,481.15
Avista,2025,5,99403,30 Days,10867.95
Avista,2025,7,99169,30 Days,1034.17
Avista,2025,3,99037,60 Days,1012.65
Avista,2025,1,99036,90 Days +,0.0
Avista,2025,4,99201,30 Days,20423.5
Avista,2025,7,99006,90 Days +,8769.68
Avista,2025,8,99037,90 Days +,2657.15
Avista,2025,2,99029,Total Arrearages,7496.86
Avista,2025,5,99403,60 Days,63273.73
Avista,2025,1,99014,90 Days +,0.0
Avista,2025,2,99179,30 Days,610.72
Avista,2025,6,99218,90 Days +,23432.37
Avista,2025,3,99151,90 Days +,106.46
Avista,2025,8,99137,30 Days,352.87
Avista,2025,9,99402,90 Days +,282.73
Avista,2025,6,99003,30 Days,1205.81
Avista,2025,6,99128,90 Days +,0.0
Avista,2025,8,99033,90 Days +,12894.18
Avista,2025,9,99130,Total Arrearages,6467.6
Avista,2025,6,99011,90 Days +,0.0
Avista,2025,8,99403,30 Days,15439.77
Avista,2025,6,99134,30 Days,246.64
Avista,2025,8,99039,Total Arrearages,428.5
Avista,2025,5,99030,90 Days +,5421.55
Avista,2025,1,99141,60 Days,3111.67
Avista,2025,7,99016,90 Days +,18515.49
Avista,2025,7,99179,Total Arrearages,4490.42
Avista,2025,9,99117,Total Arrearages,1465.74
Avista,2025,4,99022,60 Days,6993.95
Avista,2025,8,99130,30 Days,1413.51
Avista,2025,6,99026,90 Days +,8271.58
Avista,2025,9,99223,60 Days,85682.27
Avista,2025,6,99025,Total Arrearages,15648.47
Avista,2025,7,99117,30 Days,278.0
Avista,2025,1,99031,30 Days,263.76
Avista,2025,7,99216,90 Days +,37136.66
Avista,2025,4,99003,Total Arrearages,10831.97
Avista,2025,5,99202,60 Days,113197.88
Avista,2025,8,99107,Total Arrearages,0.0
Avista,2025,7,99218,60 Days,43954.22
Avista,2025,5,99212,Total Arrearages,240165.52
Avista,2025,6,99001,60 Days,17366.8
Avista,2025,3,99014,30 Days,613.95
Avista,2025,5,99101,90 Days +,6922.39
Avista,2025,6,99149,60 Days,1600.74
Avista,2025,5,99141,30 Days,7296.3
Avista,2025,1,99012,Total Arrearages,2218.66
Avista,2025,7,99260,Total Arrearages,0.0
Avista,2025,3,99185,Total Arrearages,5981.2
Avista,2025,1,99402,30 Days,329.51
Avista,2025,7,99157,30 Days,1176.66
Avista,2025,7,99185,Total Arrearages,3324.72
Avista,2025,8,99216,60 Days,78518.85
Avista,2025,1,99026,30 Days,240.4
Avista,2025,8,99146,90 Days +,0.0
Avista,2025,6,99204,30 Days,6605.61
Avista,2025,4,99114,90 Days +,24752.45
Avista,2025,9,99025,30 Days,1412.73
Avista,2025,5,99208,60 Days,279580.05
Avista,2025,1,99018,Total Arrearages,1506.77
Avista,2025,8,99158,Total Arrearages,2520.6
Avista,2025,1,99203,Total Arrearages,19634.62
Avista,2025,9,99216,Total Arrearages,117198.41
Avista,2025,5,99031,30 Days,398.96
Avista,2025,8,99203,30 Days,4889.33
Avista,2025,1,99107,Total Arrearages,0.0
Avista,2025,1,99217,60 Days,19412.17
Avista,2025,4,99173,Total Arrearages,31480.05
Avista,2025,1,99335,90 Days +,0.0
Avista,2025,9,99157,60 Days,2878.33
Avista,2025,5,99341,Total Arrearages,17908.28
Avista,2025,6,99402,Total Arrearages,4938.51
Avista,2025,7,99224,60 Days,40015.32
Avista,2025,6,99110,60 Days,2182.05
Avista,2025,5,99217,90 Days +,41054.95
Avista,2025,1,99163,90 Days +,23046.05
Avista,2025,7,99030,30 Days,1001.67
Avista,2025,6,99157,30 Days,263.18
Avista,2025,7,99022,60 Days,7046.53
Avista,2025,7,98648,90 Days +,447.69
Avista,2025,9,99030,90 Days +,971.73
Avista,2025,6,99160,30 Days,0.17
Avista,2025,2,99039,Total Arrearages,671.29
Avista,2025,3,99126,Total Arrearages,4669.34
Avista,2025,7,99114,30 Days,9032.37
Avista,2025,4,99371,60 Days,1072.52
Avista,2025,9,99003,60 Days,2966.07
Avista,2025,5,99026,30 Days,425.15
Avista,2025,8,99114,60 Days,40304.24
Avista,2025,2,99161,60 Days,1296.04
Avista,2025,6,99031,30 Days,274.12
Avista,2025,9,99203,60 Days,30304.77
Avista,2025,3,99341,30 Days,1023.21
Avista,2025,1,99018,90 Days +,567.15
Avista,2025,1,99185,90 Days +,554.36
Avista,2025,7,99171,Total Arrearages,5323.84
Avista,2025,7,99027,90 Days +,11753.44
Avista,2025,3,99025,90 Days +,6286.02
Avista,2025,4,99158,Total Arrearages,4237.57
Avista,2025,8,99204,30 Days,4190.22
Avista,2025,7,99102,30 Days,251.19
Avista,2025,2,99206,90 Days +,37540.56
Avista,2025,7,99205,30 Days,39836.2
Avista,2025,7,99141,Total Arrearages,24216.77
Avista,2025,3,99185,30 Days,1360.09
Avista,2025,8,99161,90 Days +,3159.1
Avista,2025,5,99207,Total Arrearages,416183.72
Avista,2025,9,99185,30 Days,104.48
Avista,2025,2,99114,90 Days +,20758.95
Avista,2025,7,99019,90 Days +,10624.69
Avista,2025,2,99030,30 Days,461.88
Avista,2025,3,99206,Total Arrearages,96934.22
Avista,2025,7,99004,90 Days +,5597.98
Avista,2025,4,99208,60 Days,210417.18
Avista,2025,9,99036,Total Arrearages,0.0
Avista,2025,1,99202,30 Days,23913.76
Avista,2025,7,99160,90 Days +,14.95
Avista,2025,6,99011,Total Arrearages,0.0
Avista,2025,4,99008,Total Arrearages,11814.54
Avista,2025,8,99208,30 Days,51376.15
Avista,2025,7,99005,30 Days,1423.46
Avista,2025,5,99224,Total Arrearages,109391.65
Avista,2025,1,99170,90 Days +,1418.96
Avista,2025,8,99141,60 Days,12218.66
Avista,2025,3,99344,60 Days,6564.29
Avista,2025,3,99169,90 Days +,423.24
Avista,2025,4,99018,60 Days,664.59
Avista,2025,3,99144,Total Arrearages,0.0
Avista,2025,3,99171,60 Days,1093.45
Avista,2025,2,99102,60 Days,589.17
Avista,2025,8,99114,Total Arrearages,65341.6
Avista,2025,9,99013,60 Days,7349.86
Avista,2025,2,99021,30 Days,6777.96
Avista,2025,4,99029,60 Days,1695.52
Avista,2025,6,99012,90 Days +,4367.13
Avista,2025,8,99128,60 Days,159.33
Avista,2025,2,99004,60 Days,410.19
Avista,2025,6,99032,60 Days,2683.49
Avista,2025,2,99011,90 Days +,0.0
Avista,2025,1,99022,90 Days +,3882.81
Avista,2025,5,99326,90 Days +,233.08
Avista,2025,5,99109,30 Days,3720.17
Avista,2025,7,99171,30 Days,374.51
Avista,2025,4,99019,30 Days,8119.38
Avista,2025,6,99039,30 Days,283.33
Avista,2025,6,99122,Total Arrearages,19873.43
Avista,2025,4,99167,30 Days,1135.8
Avista,2025,9,99169,30 Days,1520.78
Avista,2025,4,99126,90 Days +,5130.55
Avista,2025,7,99212,Total Arrearages,167654.5
Avista,2025,2,99022,Total Arrearages,9778.64
Avista,2025,1,99001,30 Days,2599.22
Avista,2025,5,99201,30 Days,14074.87
Avista,2025,6,99031,60 Days,307.09
Avista,2025,3,99003,60 Days,406.57
Avista,2025,7,99219,Total Arrearages,0.0
Avista,2025,5,99029,60 Days,1610.45
Avista,2025,1,99006,30 Days,4185.65
Avista,2025,7,99109,60 Days,4123.46
Avista,2025,7,99029,30 Days,407.8
Avista,2025,7,99039,30 Days,86.72
Avista,2025,8,99129,Total Arrearages,5274.95
Avista,2025,1,99144,Total Arrearages,0.0
Avista,2025,7,99181,60 Days,3369.91
Avista,2025,6,99128,30 Days,315.7
Avista,2025,2,99131,90 Days +,150.57
Avista,2025,4,99005,Total Arrearages,15018.71
Avista,2025,3,99204,Total Arrearages,32784.26
Avista,2025,5,99134,90 Days +,5160.0
Avista,2025,6,99021,30 Days,4381.25
Avista,2025,3,99040,90 Days +,17243.36
Avista,2025,9,99033,90 Days +,9993.51
Avista,2025,8,99021,60 Days,17292.76
Avista,2025,2,99110,60 Days,88.34
Avista,2025,5,99122,30 Days,1915.67
Avista,2025,7,99027,30 Days,2966.33
Avista,2025,1,99008,90 Days +,1583.23
Avista,2025,7,99341,30 Days,852.77
Avista,2025,4,99129,30 Days,3823.96
Avista,2025,4,99341,60 Days,4213.48
Avista,2025,9,99138,Total Arrearages,18390.54
Avista,2025,6,99034,60 Days,426.0
Avista,2025,4,99019,90 Days +,6497.98
Avista,2025,7,99217,60 Days,78412.81
Avista,2025,4,99104,Total Arrearages,0.0
Avista,2025,5,99001,60 Days,32771.58
Avista,2025,3,99031,90 Days +,2075.17
Avista,2025,9,99027,90 Days +,7385.48
Avista,2025,2,99148,30 Days,2572.17
Avista,2025,4,99103,90 Days +,459.11
Avista,2025,6,99026,60 Days,789.26
Avista,2025,5,99148,60 Days,7127.05
Avista,2025,8,99126,Total Arrearages,5077.63
Avista,2025,1,99126,Total Arrearages,3702.26
Avista,2025,2,99005,60 Days,1177.83
Avista,2025,3,99204,30 Days,8710.88
Avista,2025,8,99341,60 Days,2337.08
Avista,2025,1,99185,Total Arrearages,1999.65
Avista,2025,5,99160,30 Days,307.07
Avista,2025,2,99020,Total Arrearages,0.0
Avista,2025,5,99171,Total Arrearages,6518.94
Avista,2025,8,99008,30 Days,633.29
Avista,2025,3,99004,60 Days,825.6
Avista,2025,5,99006,60 Days,19879.85
Avista,2025,3,99021,60 Days,6180.79
Avista,2025,1,99207,Total Arrearages,162411.78
Avista,2025,2,99033,30 Days,1923.9
Avista,2025,2,99141,30 Days,3788.84
Avista,2025,7,99217,30 Days,17745.98
Avista,2025,6,99012,30 Days,813.94
Avista,2025,7,99185,30 Days,732.51
Avista,2025,6,99160,60 Days,27.81
Avista,2025,6,99335,Total Arrearages,0.0
Avista,2025,4,99181,30 Days,4340.61
Avista,2025,3,99026,30 Days,197.82
Avista,2025,2,99224,30 Days,8315.73
Avista,2025,9,99160,30 Days,117.12
Avista,2025,2,99173,60 Days,3615.27
Avista,2025,9,99161,30 Days,929.19
Avista,2025,4,99138,Total Arrearages,24919.78
Avista,2025,5,99110,Total Arrearages,7560.65
Avista,2025,9,99111,Total Arrearages,26933.53
Avista,2025,6,99134,Total Arrearages,9061.96
Avista,2025,4,99206,90 Days +,53072.28
Avista,2025,1,99212,90 Days +,44595.47
Avista,2025,6,99201,60 Days,83726.15
Avista,2025,1,99174,Total Arrearages,169.54
Avista,2025,2,99207,60 Days,57120.89
Avista,2025,4,99220,Total Arrearages,0.0
Avista,2025,8,99201,90 Days +,35109.41
Avista,2025,1,99031,60 Days,2409.7
Avista,2025,7,99207,60 Days,158361.68
Avista,2025,2,99203,90 Days +,10789.7
Avista,2025,9,99128,60 Days,396.08
Avista,2025,1,99137,Total Arrearages,3957.15
Avista,2025,5,99207,90 Days +,105464.6
Avista,2025,2,99326,90 Days +,0.0
Avista,2025,8,99129,60 Days,1462.69
Avista,2025,8,99113,30 Days,252.65
Avista,2025,7,99203,60 Days,31714.08
Avista,2025,9,99163,60 Days,52892.04
Avista,2025,9,99006,60 Days,24649.83
Avista,2025,5,99223,60 Days,112507.59
Avista,2025,1,99016,30 Days,7721.36
Avista,2025,3,99029,Total Arrearages,7104.92
Avista,2025,6,99164,90 Days +,0.0
Avista,2025,6,99171,Total Arrearages,6742.64
Avista,2025,5,99169,90 Days +,14577.03
Avista,2025,7,99344,30 Days,6889.08
Avista,2025,7,99148,90 Days +,1341.91
Avista,2025,6,99134,90 Days +,3001.03
Avista,2025,7,99204,Total Arrearages,72913.35
Avista,2025,7,99202,60 Days,70360.57
Avista,2025,6,99126,60 Days,3234.72
Avista,2025,9,98620,90 Days +,1799.97
Avista,2025,9,99031,60 Days,904.1
Avista,2025,9,99141,30 Days,4882.9
Avista,2025,3,99122,60 Days,1159.1
Avista,2025,1,99203,30 Days,4970.72
Avista,2025,9,99144,Total Arrearages,0.0
Avista,2025,1,99104,90 Days +,0.0
Avista,2025,5,99117,60 Days,290.43
Avista,2025,9,99031,30 Days,595.93
Avista,2025,4,99128,90 Days +,1610.56
Avista,2025,5,99104,Total Arrearages,0.0
Avista,2025,5,99040,90 Days +,19205.58
Avista,2025,1,99027,90 Days +,10907.9
Avista,2025,6,99173,30 Days,2677.4
Avista,2025,4,99011,Total Arrearages,0.0
Avista,2025,9,99228,Total Arrearages,0.0
Avista,2025,5,99003,90 Days +,3068.03
Avista,2025,1,99220,Total Arrearages,0.0
Avista,2025,8,99208,60 Days,193033.54
Avista,2025,1,99005,60 Days,1489.65
Avista,2025,5,99109,60 Days,10094.58
Avista,2025,5,99201,90 Days +,59443.01
Avista,2025,7,99167,Total Arrearages,9498.84
Avista,2025,2,99130,90 Days +,0.0
Avista,2025,6,99021,60 Days,18389.19
Avista,2025,2,99005,90 Days +,5652.51
Avista,2025,7,99040,60 Days,4494.79
Avista,2025,3,99006,60 Days,6445.11
Avista,2025,3,99163,90 Days +,38326.0
Avista,2025,6,99144,90 Days +,0.0
Avista,2025,6,99216,Total Arrearages,159901.7
Avista,2025,7,99027,60 Days,23408.01
Avista,2025,8,99029,90 Days +,2634.63
Avista,2025,8,99014,90 Days +,910.57
Avista,2025,4,99143,Total Arrearages,4832.26
Avista,2025,4,99126,60 Days,3722.38
Avista,2025,2,99022,90 Days +,4690.33
Avista,2025,3,99031,Total Arrearages,4476.9
Avista,2025,9,99109,30 Days,4613.45
Avista,2025,1,99101,Total Arrearages,4906.59
Avista,2025,1,99033,60 Days,1693.69
Avista,2025,3,99344,90 Days +,7767.32
Avista,2025,2,99137,30 Days,502.63
Avista,2025,2,99173,30 Days,4521.33
Avista,2025,2,99033,60 Days,3293.27
Avista,2025,8,99016,60 Days,43801.43
Avista,2025,4,99027,30 Days,3080.62
Avista,2025,4,99161,60 Days,9013.64
Avista,2025,2,99008,Total Arrearages,1811.31
Avista,2025,2,99212,60 Days,24143.29
Avista,2025,5,99203,60 Days,39046.23
Avista,2025,4,98620,60 Days,5552.18
Avista,2025,4,99128,Total Arrearages,11101.49
Avista,2025,9,99032,90 Days +,807.53
Avista,2025,6,99205,60 Days,222230.41
Avista,2025,2,99204,Total Arrearages,22347.82
Avista,2025,3,99223,Total Arrearages,125131.58
Avista,2025,2,99016,60 Days,14019.03
Avista,2025,2,99034,Total Arrearages,1966.33
Avista,2025,4,99102,Total Arrearages,3932.05
Avista,2025,5,99137,90 Days +,2626.83
Avista,2025,4,99326,Total Arrearages,359.06
Avista,2025,8,99174,Total Arrearages,632.39
Avista,2025,3,99101,60 Days,2115.31
Avista,2025,4,99001,Total Arrearages,34410.77
Avista,2025,5,99158,90 Days +,3002.06
Avista,2025,8,99176,Total Arrearages,2391.22
Avista,2025,6,99107,Total Arrearages,0.0
Avista,2025,2,99341,90 Days +,3165.42
Avista,2025,9,99203,90 Days +,14800.61
Avista,2025,9,99212,Total Arrearages,173981.61
Avista,2025,8,99019,Total Arrearages,36934.65
Avista,2025,5,99212,90 Days +,64527.44
Avista,2025,6,99158,90 Days +,4122.06
Avista,2025,6,99032,90 Days +,1321.36
Avista,2025,1,99204,90 Days +,11006.8
Avista,2025,3,99117,30 Days,560.32
Avista,2025,5,99224,90 Days +,40467.23
Avista,2025,9,99128,Total Arrearages,1245.76
Avista,2025,1,99212,30 Days,23443.01
Avista,2025,9,99371,60 Days,637.07
Avista,2025,6,99159,Total Arrearages,6311.43
Avista,2025,9,99402,Total Arrearages,4166.25
Avista,2025,8,99013,90 Days +,17574.59
Avista,2025,9,99212,90 Days +,47480.73
Avista,2025,2,99218,60 Days,6346.13
Avista,2025,3,99003,90 Days +,2153.42
Avista,2025,7,99126,Total Arrearages,4551.47
Avista,2025,6,99114,60 Days,38400.89
Avista,2025,6,99205,Total Arrearages,364420.64
Avista,2025,2,99204,30 Days,3930.48
Avista,2025,4,99207,60 Days,248183.78
Avista,2025,5,99402,60 Days,3198.32
Avista,2025,7,99206,90 Days +,50734.75
Avista,2025,6,99170,90 Days +,1027.51
Avista,2025,7,99033,60 Days,1934.55
Avista,2025,5,99110,30 Days,700.36
Avista,2025,6,99129,90 Days +,4748.23
Avista,2025,1,99164,90 Days +,0.0
Avista,2025,4,99013,60 Days,7625.4
Avista,2025,3,99022,30 Days,3790.32
Avista,2025,5,99201,Total Arrearages,178543.31
Avista,2025,9,99167,Total Arrearages,3307.79
Avista,2025,6,99023,Total Arrearages,0.0
Avista,2025,4,99185,90 Days +,2782.17
Avista,2025,7,99008,Total Arrearages,3304.49
Avista,2025,2,99207,Total Arrearages,201667.83
Avista,2025,7,99149,90 Days +,1563.88
Avista,2025,4,99171,60 Days,1657.12
Avista,2025,7,99126,90 Days +,2067.36
Avista,2025,9,99170,Total Arrearages,4405.46
Avista,2025,5,99344,60 Days,53849.73
Avista,2025,7,99111,30 Days,870.39
Avista,2025,2,99344,30 Days,6876.93
Avista,2025,2,99169,90 Days +,2311.56
Avista,2025,3,99202,30 Days,29874.61
Avista,2025,3,99101,Total Arrearages,8525.08
Avista,2025,1,99203,90 Days +,9845.37
Avista,2025,2,99103,30 Days,412.66
Avista,2025,9,99134,90 Days +,2519.54
Avista,2025,7,99110,90 Days +,1023.3
Avista,2025,6,99202,60 Days,104810.1
Avista,2025,8,99173,Total Arrearages,27313.06
Avista,2025,9,99344,30 Days,9538.52
Avista,2025,9,99208,60 Days,187365.73
Avista,2025,2,99217,30 Days,20699.24
Avista,2025,2,99126,Total Arrearages,5174.09
Avista,2025,7,99159,30 Days,179.88
Avista,2025,9,99151,30 Days,373.95
Avista,2025,3,99103,90 Days +,317.89
Avista,2025,2,99216,30 Days,15818.07
Avista,2025,8,99185,Total Arrearages,4137.65
Avista,2025,1,99146,Total Arrearages,36.5
Avista,2025,2,99220,Total Arrearages,0.0
Avista,2025,8,99026,90 Days +,694.83
Avista,2025,2,99143,Total Arrearages,1169.38
Avista,2025,9,99018,60 Days,244.74
Avista,2025,9,99040,60 Days,4288.66
Avista,2025,5,99174,30 Days,446.31
Avista,2025,5,99027,Total Arrearages,45686.02
Avista,2025,1,99039,60 Days,814.62
Avista,2025,9,99027,Total Arrearages,32667.84
Avista,2025,2,99031,Total Arrearages,7489.81
Avista,2025,1,99103,Total Arrearages,912.18
Avista,2025,7,99021,60 Days,18405.11
Avista,2025,1,99167,Total Arrearages,1689.97
Avista,2025,2,99141,90 Days +,5344.74
Avista,2025,4,99113,90 Days +,1176.57
Avista,2025,8,99207,90 Days +,77052.28
Avista,2025,3,99021,30 Days,10163.73
Avista,2025,2,99158,Total Arrearages,1059.45
Avista,2025,6,99104,90 Days +,0.0
Avista,2025,5,99125,60 Days,1300.58
Avista,2025,2,99021,90 Days +,8266.24
Avista,2025,8,99111,Total Arrearages,31909.0
Avista,2025,9,99344,90 Days +,16283.79
Avista,2025,1,99158,30 Days,218.38
Avista,2025,8,99217,90 Days +,28586.29
Avista,2025,8,99026,Total Arrearages,2613.94
Avista,2025,7,99003,30 Days,641.23
Avista,2025,3,99203,90 Days +,17268.71
Avista,2025,2,99163,60 Days,12253.33
Avista,2025,4,99157,30 Days,1991.68
Avista,2025,7,99009,Total Arrearages,6373.25
Avista,2025,4,99016,30 Days,15201.87
Avista,2025,5,99157,90 Days +,1813.42
Avista,2025,6,99403,Total Arrearages,92599.66
Avista,2025,5,99022,Total Arrearages,27148.75
Avista,2025,6,99223,60 Days,104144.33
Avista,2025,7,99113,60 Days,297.81
Avista,2025,3,99208,90 Days +,92972.27
Avista,2025,3,99151,Total Arrearages,1004.42
Avista,2025,8,99009,90 Days +,1946.69
Avista,2025,7,99117,90 Days +,0.0
Avista,2025,4,99009,90 Days +,6638.6
Avista,2025,3,99203,Total Arrearages,39375.12
Avista,2025,4,99012,30 Days,2175.33
Avista,2025,9,99217,30 Days,21570.68
Avista,2025,7,99146,30 Days,243.36
Avista,2025,4,99205,Total Arrearages,396929.72
Avista,2025,2,99125,90 Days +,2161.94
Avista,2025,4,99344,30 Days,19598.81
Avista,2025,8,99148,90 Days +,1133.37
Avista,2025,2,99021,Total Arrearages,18590.58
Avista,2025,9,99013,Total Arrearages,30123.63
Avista,2025,1,99122,30 Days,2901.4
Avista,2025,3,99173,Total Arrearages,16125.16
Avista,2025,8,99022,90 Days +,6383.27
Avista,2025,1,99173,Total Arrearages,11274.81
Avista,2025,5,99016,30 Days,15906.75
Avista,2025,1,99206,Total Arrearages,64172.42
Avista,2025,6,99173,Total Arrearages,29339.51
Avista,2025,9,99206,Total Arrearages,163157.69
Avista,2025,2,99219,90 Days +,0.0
Avista,2025,5,99004,90 Days +,8892.73
Avista,2025,3,99204,60 Days,6576.91
Avista,2025,6,99201,Total Arrearages,151548.68
Avista,2025,9,99206,60 Days,92165.34
Avista,2025,3,99201,Total Arrearages,88865.02
Avista,2025,6,99208,60 Days,254436.58
Avista,2025,1,99159,Total Arrearages,2842.51
Avista,2025,1,99001,Total Arrearages,10557.34
Avista,2025,2,99130,30 Days,2122.04
Avista,2025,8,99033,60 Days,3270.29
Avista,2025,7,99111,60 Days,5969.32
Avista,2025,4,99016,60 Days,73644.17
Avista,2025,7,99170,60 Days,2729.23
Avista,2025,9,99335,Total Arrearages,0.0
