Utility,Zip Code,Month,Arrearage Count
PSE,98360,2021-09-01,620
PSE,98281,2024-07-01,430
PSE,98116,2021-02-01,345
PSE,98075,2025-04-01,736
PSE,98092,2022-08-01,4037
PSE,98422,2021-09-01,453
PSE,98235,2025-01-01,22
Avista,99159,2023-04-01,51
Avista,98620,2024-10-01,79
NWN,97301,2022-04-01,0
PSE,98235,2024-11-01,24
CNG,98225,2025-05-01,595
PSE,98373,2024-07-01,1995
PSE,98926,2021-01-01,305
PSE,98087,2023-12-01,880
NWN,98661,2025-04-01,892
PSE,98224,2024-10-01,30
PAC, 99347  ,2024-09-01,101
Avista,99016,2024-09-01,797
PSE,98229,2023-02-01,1655
CNG,98225,2023-02-01,685
PSE,98117,2025-02-01,787
Avista,99326,2024-11-01,18
Avista,99218,2025-04-01,573
PAC,99363,2022-04-01,20
Avista,99129,2023-03-01,92
PAC, 98951  ,2024-08-01,722
Avista,99371,2021-11-01,15
PSE,98418,2021-11-01,498
PSE,98408,2023-05-01,764
PSE,98008,2022-02-01,822
Avista,99218,2023-08-01,581
PSE,98274,2023-04-01,2275
PSE,98208,2023-12-01,1238
Avista,99012,2023-10-01,35
PSE,98353,2023-11-01,189
Avista,99032,2024-05-01,24
PSE,98338,2021-02-01,705
PSE,98922,2024-10-01,725
Avista,99148,2023-02-01,126
PSE,98006,2022-03-01,1305
PSE,98036,2024-06-01,792
PSE,98136,2023-08-01,449
PSE,98321,2024-10-01,929
CNG,98801,2025-05-01,89
PSE,98226,2022-05-01,2870
PSE,98144,2021-07-01,1147
PSE,98230,2023-12-01,1325
PSE,98418,2021-02-01,526
CNG,99324,2022-12-01,158
Avista,99001,2021-01-01,276
PSE,98380,2021-04-01,194
PAC,99362,2022-02-01,2354
Avista,99224,2021-10-01,756
PSE,98576,2024-08-01,432
PSE,98230,2024-01-01,1291
PSE,98199,2021-09-01,479
PSE,98068,2025-05-01,85
PSE,98040,2025-06-01,886
PSE,98576,2021-01-01,412
PSE,98030,2024-04-01,3615
PSE,98108,2024-08-01,1011
Avista,99206,2025-07-01,1449
PSE,98366,2022-11-01,2810
PSE,98276,2024-07-01,68
PSE,98038,2023-07-01,1911
PAC,99350,2022-05-01,6
PSE,98380,2021-09-01,252
PSE,98155,2023-09-01,650
PSE,98422,2022-05-01,504
CNG,98229,2022-04-01,322
Avista,99216,2021-04-01,1168
PSE,98388,2024-08-01,146
PSE,98589,2022-11-01,473
CNG,98901,2024-02-01,321
PSE,98267,2021-06-01,37
PSE,98092,2021-11-01,2996
PSE,98019,2024-01-01,364
PSE,98366,2021-12-01,2174
PSE,98050,2023-04-01,20
NWN,98639,2023-05-01,53
Avista,99040,2025-09-01,76
Avista,99134,2025-03-01,27
PSE,98023,2022-03-01,3630
CNG,98230,2025-03-01,417
PSE,98327,2021-08-01,429
PSE,98014,2025-01-01,465
PSE,98026,2021-06-01,626
PSE,98409,2022-07-01,709
PSE,98329,2024-10-01,1
Avista,99176,2025-08-01,4
Avista,99009,2021-04-01,77
NWN,98642,2023-03-01,434
PSE,98264,2024-03-01,1413
CNG,98225,2023-06-01,551
PSE,98092,2023-05-01,4036
PSE,98312,2025-06-01,3108
PSE,98941,2024-10-01,103
PSE,98276,2023-11-01,108
PSE,98260,2021-05-01,289
PSE,98281,2024-11-01,206
Avista,99027,2022-12-01,260
PSE,98012,2024-01-01,1292
Avista,99141,2021-03-01,282
PSE,98404,2023-02-01,1086
PSE,98178,2024-02-01,875
CNG,98524,2025-03-01,3
PSE,98203,2021-04-01,729
PSE,98166,2022-12-01,747
Avista,99260,2023-05-01,0
NWN,98604,2025-05-01,994
Avista,99030,2025-02-01,30
PSE,98072,2023-04-01,883
PSE,98597,2021-09-01,2002
PSE,98340,2023-12-01,289
Avista,99030,2023-05-01,32
PSE,98338,2024-01-01,958
PSE,98311,2021-03-01,1495
PSE,98208,2023-05-01,680
PSE,98077,2021-06-01,239
CNG,98557,2024-02-01,9
PSE,98136,2024-07-01,434
PSE,98391,2024-04-01,3241
Avista,99224,2022-10-01,839
Avista,99335,2022-10-01,0
PSE,98117,2022-10-01,852
Avista,99206,2022-10-01,1479
PSE,98224,2023-05-01,77
PSE,98353,2022-04-01,2
Avista,98857,2021-06-01,4
Avista,99141,2023-07-01,286
Avista,99174,2024-06-01,4
Avista,98857,2021-05-01,3
PAC, 99324  ,2024-01-01,501
PSE,98597,2024-01-01,2551
Avista,99171,2024-01-01,35
PSE,98144,2021-02-01,1170
CNG,98611,2024-04-01,15
Avista,99217,2024-06-01,921
PSE,98223,2023-07-01,75
PSE,98116,2024-08-01,609
PSE,98070,2023-10-01,629
PSE,98387,2025-06-01,141
PSE,98591,2024-02-01,12
Avista,99110,2025-02-01,24
Avista,98857,2024-03-01,2
PSE,98568,2024-04-01,2
CNG,98584,2024-06-01,186
Avista,99029,2025-03-01,25
PSE,98404,2024-05-01,1011
CNG,98295,2023-05-01,43
PSE,98058,2025-04-01,3035
Avista,99202,2023-07-01,1157
PSE,98038,2024-03-01,1937
PSE,98267,2021-09-01,32
PSE,98272,2021-10-01,738
CNG,98223,2022-08-01,380
PSE,98342,2021-12-01,132
PSE,98042,2025-05-01,3373
PSE,98201,2022-04-01,974
NWN,98628,2025-06-01,21
PSE,98024,2022-10-01,260
CNG,98274,2023-12-01,228
CNG,98312,2022-05-01,648
PSE,98359,2024-06-01,298
PSE,98338,2023-04-01,972
PSE,98406,2024-07-01,744
PSE,98144,2023-07-01,1227
PSE,98148,2022-02-01,682
Avista,99141,2021-07-01,286
Avista,99023,2021-08-01,9
PSE,98010,2023-09-01,553
PSE,98223,2023-01-01,68
NWN,98628,2024-10-01,14
Avista,99031,2021-02-01,27
PAC, 99350  ,2024-04-01,7
PSE,98105,2022-06-01,675
PSE,98266,2023-12-01,548
CNG,98584,2023-02-01,146
PSE,98251,2022-10-01,99
PSE,98580,2024-07-01,453
PSE,98074,2022-06-01,924
CNG,98232,2023-01-01,3
Avista,99107,2024-02-01,1
Avista,99134,2021-06-01,32
PSE,98037,2023-07-01,654
NWN,98685,2023-10-01,499
PSE,98385,2021-10-01,17
NWN,98661,2023-09-01,608
PSE,98257,2023-10-01,338
PSE,98596,2023-07-01,25
PSE,98002,2022-10-01,4676
CNG,98232,2022-11-01,7
Avista,99167,2025-08-01,48
PSE,98295,2025-01-01,72
PSE,98506,2021-03-01,1128
PSE,98502,2023-03-01,2685
PSE,98926,2021-04-01,315
CNG,98273,2022-10-01,617
PSE,98281,2021-11-01,241
PSE,98531,2022-06-01,183
PSE,98247,2024-10-01,548
PSE,98323,2025-02-01,61
PSE,98107,2021-09-01,493
PSE,98108,2025-06-01,936
PSE,98941,2025-06-01,68
PAC, 98942  ,2024-02-01,366
PSE,98224,2021-06-01,26
Avista,99011,2023-07-01,0
PSE,98052,2025-05-01,4479
PSE,98122,2025-01-01,1325
Avista,99040,2022-04-01,88
CNG,98902,2022-07-01,1485
Avista,99157,2022-11-01,38
PSE,98253,2023-07-01,79
Avista,99203,2021-10-01,633
PSE,98502,2024-04-01,2809
Avista,99013,2021-02-01,151
PSE,98576,2023-06-01,509
Avista,99201,2023-08-01,1156
CNG,98225,2024-03-01,722
Avista,99167,2022-08-01,41
PSE,98010,2021-02-01,412
CNG,99336,2023-10-01,376
Avista,99160,2021-09-01,13
PSE,98065,2025-05-01,698
PSE,98031,2023-06-01,3185
CNG,98948,2023-01-01,186
Avista,99260,2022-06-01,0
NWN,98612,2023-02-01,0
PSE,98003,2025-01-01,5508
NWN,98612,2023-06-01,0
CNG,99344,2024-01-01,153
PSE,98002,2025-05-01,5323
CNG,98226,2024-08-01,467
PSE,98270,2024-10-01,2239
Avista,99137,2023-08-01,35
CNG,98942,2023-01-01,156
Avista,99224,2024-07-01,607
CNG,98276,2025-05-01,52
PSE,98221,2025-05-01,1619
PSE,98424,2025-06-01,2
PSE,98328,2023-04-01,537
Avista,99021,2021-10-01,255
PSE,98003,2024-03-01,5332
CNG,98557,2024-03-01,14
PSE,98032,2024-10-01,4018
CNG,99344,2022-01-01,136
CNG,99323,2024-07-01,15
PSE,98008,2023-09-01,929
CNG,98932,2022-02-01,54
PSE,98033,2022-05-01,1533
PSE,98465,2025-03-01,95
CNG,98908,2022-12-01,424
PSE,98532,2021-08-01,164
Avista,99104,2023-11-01,0
PSE,98178,2022-05-01,834
PSE,98311,2023-11-01,1578
PSE,98032,2021-01-01,3263
PSE,98238,2024-02-01,5
PSE,98050,2021-02-01,21
NWN,98672,2024-07-01,117
CNG,99353,2023-06-01,45
PSE,98092,2021-06-01,3928
Avista,99128,2022-11-01,10
PSE,98028,2022-12-01,826
CNG,98632,2022-03-01,77
PSE,98589,2022-04-01,538
PSE,98589,2021-11-01,418
NWN,98208,2022-04-01,0
PAC,98953,2022-02-01,692
PSE,98019,2023-10-01,399
PAC, 99328  ,2024-05-01,381
PSE,98232,2021-03-01,121
Avista,99009,2023-09-01,76
Avista,99037,2024-08-01,283
PSE,98042,2023-03-01,3331
PSE,98284,2022-07-01,1678
CNG,98837,2023-01-01,70
PSE,98424,2021-04-01,201
PSE,98226,2025-01-01,3213
Avista,99212,2024-05-01,12780
PSE,98028,2025-06-01,980
PSE,98418,2024-06-01,518
Avista,99003,2021-07-01,98
Avista,98620,2023-02-01,91
CNG,98801,2022-03-01,74
CNG,98314,2025-03-01,1
CNG,99336,2022-02-01,305
PSE,98110,2023-05-01,1315
PSE,98359,2021-06-01,230
Avista,99031,2024-09-01,20
PSE,98039,2024-12-01,61
PSE,98926,2022-12-01,355
PSE,98290,2021-12-01,534
Avista,99176,2025-02-01,1
PSE,98392,2021-07-01,284
Avista,99217,2025-07-01,921
CNG,98520,2025-04-01,165
PSE,98502,2021-10-01,3391
PSE,98022,2022-08-01,2048
PSE,98372,2023-11-01,2043
PAC,98944,2025-06-01,1836
PSE,98055,2023-06-01,2279
PSE,98146,2021-02-01,531
CNG,99353,2022-06-01,42
NWN,98682,2022-03-01,2498
PSE,98430,2021-05-01,1
PSE,98499,2023-09-01,715
CNG,99323,2024-10-01,14
CNG,98282,2023-10-01,39
PSE,98203,2024-01-01,785
Avista,99023,2024-06-01,11
CNG,98550,2023-11-01,123
CNG,98936,2022-09-01,86
PSE,98074,2023-07-01,1019
PSE,98119,2024-04-01,439
PSE,98074,2025-03-01,901
Avista,99109,2025-05-01,211
Avista,99104,2024-07-01,0
PSE,98036,2022-02-01,827
PSE,98579,2021-08-01,659
PSE,98252,2023-01-01,273
CNG,98625,2022-04-01,18
PSE,98022,2025-01-01,1993
PSE,98230,2025-06-01,1241
PSE,98031,2022-04-01,2972
PAC,98901,2025-04-01,3182
Avista,99179,2022-05-01,19
Avista,99185,2025-09-01,48
CNG,98674,2024-03-01,113
CNG,98903,2022-09-01,177
PSE,98208,2024-10-01,1172
PSE,98272,2022-08-01,742
CNG,98944,2023-05-01,339
PSE,98283,2022-10-01,50
CNG,98930,2023-12-01,250
CNG,98226,2022-11-01,517
PSE,98034,2025-05-01,3148
CNG,99353,2022-07-01,49
Avista,99224,2025-07-01,765
PSE,98148,2023-09-01,712
PSE,98262,2025-02-01,55
Avista,99129,2023-08-01,93
CNG,98221,2022-02-01,469
PSE,98372,2024-01-01,2137
PSE,98237,2025-06-01,503
PSE,98249,2021-05-01,192
PSE,98039,2023-06-01,59
Avista,99163,2023-11-01,1576
PSE,98371,2024-07-01,1603
Avista,99163,2023-08-01,1570
Avista,99003,2024-09-01,78
CNG,98903,2025-06-01,190
PSE,98045,2024-05-01,709
Avista,99003,2021-04-01,94
PSE,98506,2025-04-01,1527
NWN,97388,2024-09-01,0
PSE,98312,2021-02-01,2616
PSE,98033,2023-09-01,1800
Avista,99102,2021-04-01,43
Avista,99143,2025-06-01,19
PSE,98029,2022-03-01,1439
CNG,98274,2024-06-01,282
Avista,98620,2022-08-01,69
Avista,99205,2024-04-01,2314
PSE,98466,2022-06-01,263
PSE,98146,2021-07-01,629
PSE,98168,2024-09-01,1124
CNG,98226,2024-12-01,533
CNG,98284,2023-04-01,363
PSE,98296,2024-03-01,439
CNG,98277,2024-09-01,329
CNG,98257,2024-08-01,46
PSE,98106,2024-08-01,621
PSE,98011,2023-03-01,1343
NWN,98672,2022-01-01,98
Avista,99129,2021-07-01,84
PSE,98052,2022-09-01,3570
PSE,98201,2023-11-01,942
Avista,99126,2021-10-01,59
PSE,98106,2023-12-01,652
Avista,99040,2021-07-01,91
PSE,98284,2023-11-01,1764
CNG,98848,2024-06-01,12
NWN,98685,2025-06-01,657
Avista,99160,2022-03-01,12
PSE,98223,2023-04-01,1668
PSE,98288,2023-10-01,41
CNG,98383,2022-08-01,210
NWN,98119,2023-11-01,0
PSE,98392,2023-12-01,348
PSE,98335,2021-06-01,329
PSE,98136,2022-01-01,377
PSE,98033,2024-02-01,1818
PAC, 98948  ,2024-05-01,1038
PSE,98106,2024-09-01,633
PSE,98108,2022-10-01,1035
CNG,98292,2024-10-01,182
Avista,98620,2022-04-01,88
Avista,99026,2022-02-01,85
PSE,98375,2024-07-01,1674
PSE,98576,2024-02-01,515
PSE,98283,2023-06-01,219
PSE,98105,2022-12-01,921
PSE,98327,2023-01-01,523
CNG,99353,2025-05-01,53
PSE,98119,2024-01-01,439
CNG,98563,2025-01-01,34
CNG,98936,2023-09-01,113
PSE,98264,2024-12-01,1453
PSE,98503,2025-03-01,3651
PSE,98312,2023-11-01,3108
Avista,99402,2024-09-01,46
PSE,98188,2022-01-01,1923
Avista,99122,2021-07-01,98
PSE,98531,2021-05-01,411
PSE,98513,2023-04-01,2799
Avista,99219,2022-03-01,0
Avista,99131,2023-04-01,6
PSE,98422,2024-03-01,482
PSE,98122,2023-02-01,1368
PSE,98027,2022-05-01,1438
NWN,98685,2023-12-01,463
Avista,99169,2023-03-01,77
Avista,99111,2021-09-01,127
PSE,98371,2022-09-01,1534
CNG,98541,2024-06-01,35
Avista,99171,2023-10-01,30
NWN,98607,2024-03-01,1061
PSE,98264,2023-05-01,44
PSE,98512,2021-10-01,1283
PAC,98953,2022-09-01,656
PSE,98589,2024-12-01,593
PSE,98321,2025-05-01,988
PSE,98022,2021-05-01,1904
NWN,98026,2025-05-01,0
Avista,99163,2025-06-01,1766
NWN,98648,2024-02-01,0
Avista,99040,2021-02-01,87
NWN,98683,2025-04-01,1053
Avista,99012,2022-05-01,45
PAC,99329,2025-04-01,31
Avista,99021,2025-09-01,242
PSE,98033,2021-09-01,1354
PSE,98247,2022-06-01,512
PSE,98439,2023-07-01,618
PAC, 98936  ,2024-01-01,419
PSE,98230,2025-02-01,1289
PSE,98247,2021-08-01,491
CNG,98370,2023-10-01,95
Avista,99224,2021-03-01,681
PSE,98026,2023-11-01,787
PSE,98290,2022-06-01,505
CNG,98247,2025-01-01,112
PSE,98439,2024-12-01,553
PSE,98596,2022-06-01,21
Avista,99129,2022-01-01,89
NWN,98663,2023-09-01,173
CNG,98284,2022-02-01,273
PSE,98115,2021-11-01,723
PSE,98235,2024-03-01,24
PSE,98513,2024-12-01,2772
PSE,98422,2023-12-01,493
Avista,99181,2021-02-01,139
PSE,98168,2023-06-01,821
PSE,98359,2024-09-01,265
CNG,98584,2023-01-01,158
PSE,98144,2024-03-01,1091
Avista,99171,2021-03-01,31
PSE,98012,2023-05-01,1419
PSE,98576,2023-02-01,294
PSE,98116,2023-07-01,587
PSE,98580,2021-07-01,594
Avista,99260,2024-02-01,0
PSE,98253,2023-11-01,75
PSE,98072,2023-07-01,927
PSE,98359,2022-01-01,264
PSE,98045,2022-01-01,820
Avista,99013,2025-07-01,110
PSE,98117,2021-07-01,678
PSE,98284,2023-06-01,56
PSE,98059,2022-11-01,1968
Avista,99344,2021-11-01,480
PSE,98136,2023-04-01,429
Avista,99148,2021-12-01,123
Avista,99107,2024-03-01,0
Avista,99402,2024-06-01,57
PSE,98530,2021-11-01,1881
CNG,98383,2025-03-01,262
PSE,98065,2021-01-01,606
Avista,99160,2024-02-01,8
PSE,98248,2022-01-01,1918
NWN,98666,2022-10-01,0
CNG,99337,2024-11-01,180
Avista,99169,2024-10-01,68
PSE,98516,2021-02-01,1866
PAC, 98933  ,2024-04-01,96
PSE,98943,2025-06-01,47
PSE,98070,2022-07-01,639
PSE,98240,2025-03-01,247
NWN,98671,2024-03-01,629
Avista,99171,2022-04-01,29
PSE,98387,2024-05-01,2152
PSE,98238,2023-01-01,2
NWN,98648,2023-03-01,0
PSE,98277,2021-06-01,2814
CNG,98903,2023-12-01,174
Avista,99181,2022-02-01,144
Avista,99212,2022-05-01,1270
Avista,99218,2022-09-01,577
Avista,99159,2024-09-01,41
Avista,98648,2021-08-01,36
Avista,99016,2024-12-01,823
CNG,98908,2023-12-01,536
Avista,98648,2023-11-01,21
CNG,98944,2024-05-01,327
NWN,98683,2025-01-01,583
PSE,98360,2022-07-01,693
PSE,98118,2025-02-01,1599
PSE,98502,2025-01-01,2567
PSE,98443,2025-01-01,76
Avista,99034,2025-04-01,6
PSE,98409,2024-01-01,682
PSE,98444,2023-03-01,838
PSE,98110,2025-02-01,625
Avista,99031,2023-03-01,37
NWN,98662,2023-04-01,1285
PSE,98223,2021-01-01,55
Avista,99371,2023-06-01,12
Avista,99344,2022-01-01,474
PSE,98251,2024-05-01,117
Avista,99102,2023-04-01,44
PSE,98284,2023-03-01,1799
PSE,98946,2022-08-01,35
PSE,98012,2025-06-01,1324
PSE,98058,2024-01-01,2953
PSE,98271,2024-01-01,487
PSE,98252,2022-09-01,242
CNG,98273,2022-04-01,369
PSE,98329,2022-04-01,5
PSE,98058,2023-02-01,2979
PSE,98226,2021-03-01,2484
PSE,98034,2022-01-01,2435
PSE,98042,2022-01-01,3055
PSE,98178,2023-10-01,835
Avista,98857,2025-03-01,1
CNG,98936,2025-01-01,102
Avista,99037,2022-04-01,282
Avista,99206,2022-04-01,1453
NWN,98684,2025-03-01,1033
CNG,98274,2024-04-01,267
PSE,98003,2021-05-01,3706
NWN,98208,2022-10-01,0
PSE,98005,2024-11-01,1466
PSE,98342,2023-03-01,120
CNG,98292,2023-09-01,195
Avista,99137,2023-02-01,27
PSE,98283,2024-05-01,51
PSE,98941,2021-02-01,70
Avista,99029,2024-07-01,31
PSE,98247,2023-07-01,579
PSE,98122,2021-02-01,1172
PSE,98264,2024-11-01,1486
NWN,98639,2024-12-01,21
PSE,98283,2025-03-01,42
PSE,98232,2021-01-01,129
Avista,99107,2025-03-01,0
Avista,99159,2023-07-01,38
PSE,98270,2021-07-01,1806
PSE,98396,2021-01-01,42
CNG,99350,2025-01-01,58
Avista,99156,2021-04-01,1
PSE,98116,2022-06-01,523
PSE,98597,2023-10-01,2514
PSE,98199,2023-01-01,523
PSE,98146,2025-02-01,694
Avista,99014,2022-02-01,2
PSE,98221,2025-06-01,1109
Avista,99111,2021-04-01,98
PSE,98418,2022-01-01,518
PSE,98115,2022-06-01,798
PSE,98039,2023-02-01,68
PSE,98058,2024-07-01,2654
Avista,99143,2023-08-01,17
PSE,98158,2025-02-01,1
CNG,98942,2022-09-01,167
PSE,98408,2021-09-01,891
Avista,99032,2022-12-01,27
NWN,98601,2022-01-01,0
PSE,98236,2024-03-01,385
CNG,98908,2024-05-01,596
PSE,98226,2023-08-01,3466
PSE,98087,2023-06-01,892
CNG,98902,2023-03-01,1088
PAC,98939,2025-03-01,28
CNG,98282,2023-05-01,33
NWN,98671,2023-10-01,332
CNG,98311,2023-08-01,495
Avista,99151,2024-08-01,11
PSE,98444,2023-06-01,834
PSE,98229,2025-03-01,1587
PSE,98443,2023-04-01,64
PSE,98055,2025-01-01,2305
NWN,98620,2022-01-01,0
PSE,98506,2023-05-01,1569
PAC,99323,2022-05-01,236
PSE,98133,2021-02-01,657
PSE,98012,2022-10-01,1355
PSE,98237,2021-03-01,407
PSE,98292,2021-04-01,52
CNG,98528,2023-01-01,8
CNG,98311,2023-06-01,472
PSE,98290,2021-07-01,453
PSE,98203,2024-08-01,800
PSE,98591,2021-08-01,13
PSE,98926,2022-05-01,372
Avista,99129,2021-10-01,77
Avista,99117,2025-04-01,23
PAC,99360,2025-04-01,67
Avista,99040,2024-06-01,86
PSE,98240,2025-04-01,252
PSE,98260,2024-05-01,310
PAC, 98942  ,2024-09-01,1205
PSE,98144,2023-11-01,1211
PSE,98390,2023-12-01,1059
CNG,98936,2023-12-01,82
NWN,98604,2022-12-01,733
Avista,99014,2022-06-01,2
PSE,98177,2024-05-01,474
PSE,98925,2023-09-01,76
CNG,98383,2022-01-01,159
PSE,98396,2024-05-01,53
Avista,99113,2022-05-01,10
PSE,98385,2021-05-01,19
PSE,98027,2024-06-01,1675
Avista,99326,2023-09-01,28
Avista,99403,2022-10-01,1004
PSE,98112,2024-04-01,704
CNG,98632,2022-10-01,120
PSE,98028,2022-03-01,915
Avista,99134,2021-03-01,31
CNG,99338,2025-03-01,136
NWN,98686,2024-07-01,573
NWN,98604,2023-10-01,537
Avista,99143,2022-11-01,21
PSE,98021,2022-11-01,572
PSE,98284,2025-02-01,1850
Avista,99113,2023-05-01,10
PSE,98199,2022-02-01,499
Avista,98648,2024-09-01,28
PSE,98404,2024-10-01,988
Avista,99344,2022-06-01,478
CNG,98367,2022-10-01,236
Avista,99114,2022-08-01,447
PSE,98101,2022-01-01,43
PSE,98204,2023-07-01,712
PSE,98034,2022-09-01,2855
CNG,98277,2022-09-01,307
PAC, 98603  ,2024-06-01,1
Avista,99179,2024-12-01,13
PSE,98023,2023-12-01,4096
PSE,98109,2025-04-01,518
Avista,99022,2022-03-01,179
PSE,98276,2025-05-01,122
PSE,98391,2024-01-01,3136
PSE,98119,2023-06-01,537
PSE,98596,2025-05-01,27
Avista,98857,2023-03-01,1
CNG,99350,2023-06-01,38
CNG,98311,2022-10-01,453
PSE,98233,2023-11-01,1034
PSE,98406,2024-08-01,875
PSE,98267,2021-08-01,42
Avista,99218,2021-05-01,647
PAC, 99347  ,2024-06-01,160
PSE,98033,2022-03-01,1439
PSE,98321,2024-07-01,1045
PSE,98223,2024-08-01,62
PSE,98311,2022-04-01,1818
PSE,98591,2022-06-01,15
PSE,98112,2023-08-01,700
PSE,98144,2022-09-01,1200
PSE,98045,2025-02-01,804
PSE,98118,2021-08-01,1447
Avista,99130,2023-02-01,45
Avista,99013,2023-10-01,116
PSE,98058,2024-08-01,2479
Avista,99023,2024-02-01,9
Avista,99144,2023-08-01,0
Avista,99220,2024-02-01,0
PSE,98332,2022-01-01,248
PSE,98337,2023-09-01,951
PSE,98421,2022-09-01,5
CNG,98930,2025-05-01,295
PSE,98065,2025-04-01,733
Avista,99107,2024-10-01,0
PSE,98576,2021-10-01,446
Avista,99005,2022-10-01,170
PSE,98221,2021-11-01,667
NWN,97301,2025-01-01,0
Avista,99022,2024-01-01,150
Avista,99218,2025-08-01,673
Avista,99164,2022-04-01,1
PSE,98040,2025-02-01,827
Avista,99185,2023-11-01,68
PAC,98948,2022-04-01,1146
CNG,98220,2025-01-01,5
PAC,99348,2025-03-01,62
CNG,98801,2024-01-01,76
Avista,99160,2023-09-01,13
CNG,98626,2025-04-01,34
PSE,98391,2023-08-01,3124
Avista,99203,2023-04-01,631
PSE,98198,2021-09-01,2818
Avista,99159,2021-05-01,48
Avista,99110,2022-11-01,32
PSE,98383,2023-12-01,1668
PSE,98275,2025-01-01,372
PSE,98178,2023-09-01,837
Avista,99134,2022-10-01,25
Avista,99122,2025-04-01,102
CNG,98366,2024-04-01,582
PSE,98433,2023-05-01,306
NWN,98642,2025-06-01,750
PSE,98248,2022-06-01,1878
CNG,98524,2024-09-01,3
PAC,99362,2022-09-01,2230
Avista,99109,2023-05-01,152
NWN,98675,2022-09-01,0
PSE,98943,2025-03-01,74
CNG,98944,2025-06-01,344
NWN,98665,2022-04-01,918
CNG,99323,2024-02-01,19
PAC, 99361  ,2024-07-01,124
Avista,99134,2023-08-01,20
Avista,99207,2022-10-01,2312
NWN,98617,2022-04-01,0
CNG,98802,2023-04-01,16
PSE,98002,2022-05-01,3590
Avista,99204,2021-02-01,705
PSE,98444,2023-02-01,496
PSE,98115,2023-02-01,797
CNG,98226,2024-06-01,579
PSE,98421,2023-07-01,9
PSE,98020,2025-04-01,329
Avista,99003,2022-08-01,83
Avista,99111,2024-10-01,85
CNG,98848,2025-05-01,7
CNG,98626,2024-04-01,71
PSE,98122,2022-01-01,1293
PSE,98345,2024-05-01,38
Avista,99146,2024-04-01,1
CNG,99350,2023-01-01,63
PAC, 99324  ,2024-10-01,485
PSE,98390,2022-12-01,873
Avista,99163,2023-06-01,1506
PSE,98244,2021-12-01,206
PSE,98121,2024-05-01,143
PSE,98373,2022-11-01,1760
PSE,98467,2025-05-01,285
Avista,99039,2023-01-01,6
PSE,98360,2023-03-01,761
PSE,98087,2023-10-01,891
PSE,98321,2021-04-01,685
PSE,98321,2022-05-01,919
CNG,98383,2023-09-01,259
CNG,98948,2024-10-01,175
PSE,98087,2025-02-01,868
CNG,98903,2024-02-01,105
PSE,98125,2022-05-01,536
Avista,99208,2022-11-01,2642
Avista,99014,2024-02-01,2
Avista,99216,2025-05-01,1352
PSE,98327,2022-01-01,524
Avista,99149,2023-03-01,10
Avista,99216,2024-01-01,1305
PSE,98075,2022-02-01,820
PSE,98288,2022-07-01,43
PSE,98272,2023-11-01,415
PSE,98335,2022-11-01,428
PSE,98926,2022-11-01,331
PSE,98338,2021-12-01,691
PSE,98273,2025-02-01,2321
Avista,99001,2022-06-01,235
CNG,98932,2022-07-01,56
Avista,99137,2022-01-01,32
Avista,99128,2024-10-01,6
Avista,99179,2024-10-01,17
PSE,98290,2023-06-01,34
PSE,98116,2023-05-01,597
PSE,98036,2025-01-01,773
PSE,98019,2025-02-01,365
PSE,98274,2021-10-01,1092
PSE,98372,2024-09-01,1994
PSE,98240,2021-01-01,223
PSE,98258,2024-03-01,1791
PSE,98188,2024-05-01,2269
PSE,98568,2023-12-01,1
CNG,98273,2022-12-01,346
PSE,98146,2024-12-01,710
CNG,99353,2025-04-01,49
Avista,99111,2023-06-01,95
Avista,99204,2022-04-01,564
PSE,98255,2022-09-01,48
CNG,98541,2025-05-01,32
PSE,98424,2024-09-01,288
CNG,98908,2023-03-01,511
PSE,98922,2023-05-01,749
PSE,98108,2021-04-01,933
PSE,98311,2022-08-01,1867
PSE,98360,2024-07-01,803
PSE,98591,2024-04-01,17
PSE,98402,2022-05-01,50
NWN,98675,2023-08-01,0
PSE,98466,2021-03-01,481
PSE,98144,2022-07-01,1169
PSE,98467,2023-04-01,309
PSE,98466,2021-04-01,514
Avista,99137,2021-02-01,27
NWN,98601,2024-04-01,0
CNG,98284,2022-04-01,306
PSE,98340,2022-12-01,281
Avista,99181,2024-08-01,107
CNG,98230,2024-01-01,325
PSE,98946,2021-05-01,43
CNG,98232,2022-10-01,9
PSE,98294,2022-10-01,333
Avista,99129,2022-06-01,89
PSE,98011,2024-10-01,1875
PSE,98005,2024-05-01,1345
PSE,98006,2024-07-01,1415
CNG,98550,2025-05-01,159
PSE,98042,2021-06-01,2604
PSE,98366,2025-04-01,168
CNG,98276,2023-03-01,29
Avista,98648,2025-08-01,25
Avista,99027,2023-07-01,282
PSE,98126,2023-02-01,717
PAC,98930,2025-05-01,1134
PSE,98045,2021-02-01,761
Avista,99179,2025-02-01,19
PSE,98273,2024-04-01,2165
PSE,98233,2021-12-01,658
PSE,98136,2025-02-01,391
Avista,99029,2024-03-01,32
PSE,98230,2022-10-01,1174
Avista,99174,2023-02-01,3
Avista,99037,2023-06-01,305
Avista,99114,2023-08-01,575
PSE,98058,2023-06-01,2765
CNG,99301,2023-09-01,1822
Avista,99212,2023-02-01,1180
NWN,98628,2024-05-01,23
PSE,98274,2024-08-01,1042
Avista,99160,2025-03-01,8
Avista,99223,2021-02-01,1629
CNG,98848,2023-09-01,1
PSE,98373,2021-10-01,1638
